Subject,Block_number,Trial_number,Abs_ref_stim,Resp_Correct,RT,out,angle,same
117,2,58,9,t,890,nil,0,nil
117,2,59,5,nil,1054,t,0,t
117,2,60,4,t,965,nil,50,t
117,2,61,7,t,906,nil,0,t
117,2,62,12,t,899,nil,0,t
117,2,63,10,t,1078,nil,50,nil
117,2,64,7,t,1376,nil,100,nil
117,2,65,3,t,1524,nil,100,nil
117,2,66,8,t,1036,nil,150,t
117,2,67,15,t,1299,nil,100,nil
117,2,68,15,t,950,nil,0,t
117,2,69,13,t,1172,nil,50,nil
117,2,70,9,t,1514,nil,150,t
117,2,71,16,t,826,nil,0,t
117,2,72,16,t,2507,nil,100,t
117,2,73,16,t,916,nil,50,nil
117,2,74,11,t,1303,nil,50,t
117,2,75,13,nil,1439,t,150,nil
117,2,76,14,t,913,nil,100,t
117,2,77,14,t,1157,nil,150,nil
117,2,78,16,nil,1386,t,100,nil
117,2,79,4,t,926,nil,0,nil
117,2,80,2,t,1042,nil,0,t
117,2,81,15,t,1512,nil,50,nil
117,2,82,2,t,1081,nil,50,nil
117,2,83,11,t,1328,nil,150,nil
117,2,84,8,t,991,nil,0,nil
117,2,85,11,t,1260,nil,0,t
117,2,86,8,t,1097,nil,150,nil
117,2,87,10,t,874,nil,50,t
117,2,88,13,t,1034,nil,100,nil
117,2,89,2,t,959,nil,100,t
117,2,90,3,t,888,nil,50,nil
117,2,91,9,t,1081,nil,50,t
117,2,92,14,t,890,nil,0,nil
117,2,93,5,t,1042,nil,50,nil
117,2,94,16,t,919,nil,0,nil
117,2,95,12,t,915,nil,50,t
117,2,96,13,t,791,nil,0,t
117,2,97,5,t,798,nil,150,nil
117,2,98,9,t,1227,nil,100,t
117,2,99,7,t,950,nil,150,t
117,2,100,12,t,1053,nil,150,nil
117,2,101,2,t,950,nil,0,nil
117,2,102,10,t,1349,nil,100,t
117,2,103,11,t,1283,nil,150,t
117,2,104,9,t,1081,nil,50,nil
117,2,105,1,t,919,nil,0,nil
117,2,106,15,t,976,nil,50,t
117,2,107,6,t,914,nil,100,t
117,2,108,6,t,747,nil,50,t
117,2,109,3,t,627,nil,0,t
117,2,110,11,t,664,nil,0,nil
117,2,111,7,t,1048,nil,100,t
117,2,112,4,t,703,nil,0,t
117,2,113,15,t,575,nil,100,t
117,2,114,5,t,999,nil,0,nil
117,2,115,10,t,986,nil,0,t
117,2,116,7,t,1188,nil,50,t
117,2,117,4,t,1161,nil,150,t
117,2,118,5,t,1556,t,150,t
117,2,119,7,t,762,nil,50,nil
117,2,120,1,t,730,nil,50,t
117,2,121,13,t,730,nil,50,t
117,2,122,13,t,689,nil,0,nil
117,2,123,2,t,1107,nil,100,nil
117,2,124,11,t,868,nil,50,nil
117,2,125,1,t,1274,nil,150,nil
117,2,126,7,t,811,nil,0,nil
117,2,127,5,t,824,nil,100,t
117,2,128,6,t,654,t,0,nil
117,3,1,2,t,771,t,50,t
117,3,2,16,t,1065,nil,150,t
117,3,3,4,t,756,nil,100,nil
117,3,4,2,t,1178,nil,150,t
117,3,5,16,t,840,nil,50,nil
117,3,6,1,t,1180,nil,100,t
117,3,7,16,nil,1071,t,150,nil
117,3,8,10,t,1376,nil,150,nil
117,3,9,16,t,1093,nil,50,t
117,3,10,5,t,1549,nil,50,t
117,3,11,4,t,711,nil,50,t
117,3,12,15,nil,2116,t,150,nil
117,3,13,9,t,930,nil,50,t
117,3,14,9,t,633,nil,0,nil
117,3,15,15,t,597,nil,0,nil
117,3,16,1,t,956,nil,0,t
117,3,17,2,t,1203,nil,100,t
117,3,18,6,t,1033,nil,100,t
117,3,19,1,t,887,nil,100,nil
117,3,20,4,t,990,nil,50,nil
117,3,21,9,nil,1309,t,50,nil
117,3,22,9,t,2507,nil,150,nil
117,3,23,6,t,1714,nil,150,t
117,3,24,15,t,839,nil,0,t
117,3,25,7,t,3915,t,150,nil
117,3,26,12,t,939,nil,0,nil
117,3,27,14,t,1069,nil,150,nil
117,3,28,13,t,824,nil,0,nil
117,3,29,13,t,1350,nil,100,nil
117,3,30,9,t,901,nil,0,t
117,3,31,10,t,994,nil,150,t
117,3,32,12,t,1150,nil,150,t
117,3,33,5,t,1055,nil,0,nil
117,3,34,14,t,986,nil,100,nil
117,3,35,1,nil,2161,t,150,t
117,3,36,8,t,1166,nil,50,nil
117,3,37,5,t,944,nil,100,t
117,3,38,8,t,1004,nil,0,nil
117,3,39,7,t,1023,nil,50,t
117,3,40,3,t,936,nil,150,t
117,3,41,8,t,855,nil,100,nil
117,3,42,11,t,1573,nil,150,nil
117,3,43,5,t,882,nil,0,t
117,3,44,14,t,815,nil,0,t
117,3,45,10,t,775,nil,0,nil
117,3,46,4,t,1013,nil,150,nil
117,3,47,4,t,810,nil,0,t
117,3,48,16,t,773,nil,0,nil
117,3,49,14,t,945,nil,150,t
117,3,50,12,t,937,nil,100,t
117,3,51,15,t,1079,nil,50,nil
117,3,52,15,t,1022,nil,100,t
117,3,53,11,t,710,nil,0,t
117,3,54,10,t,644,nil,50,t
117,3,55,12,t,683,nil,50,t
117,3,56,16,t,957,nil,100,nil
117,3,57,2,t,1217,nil,0,t
117,3,58,3,t,847,nil,50,nil
117,3,59,5,nil,935,t,50,nil
117,3,60,6,nil,1015,t,50,t
117,3,61,13,t,1579,nil,150,nil
117,3,62,11,t,1181,nil,150,t
117,3,63,13,t,791,nil,50,t
117,3,64,3,t,981,nil,100,nil
117,3,65,8,t,1379,nil,150,t
117,3,66,11,t,920,nil,0,nil
117,3,67,8,t,780,nil,0,t
117,3,68,9,t,1061,nil,100,nil
117,3,69,6,t,894,nil,0,nil
117,3,70,10,t,1219,nil,100,nil
117,3,71,4,t,841,nil,100,t
117,3,72,3,t,989,nil,150,nil
117,3,73,12,t,1039,nil,100,nil
117,3,74,14,t,909,nil,50,t
117,3,75,8,t,682,nil,50,t
117,3,76,1,t,1153,nil,150,nil
117,3,77,7,t,942,nil,0,nil
117,3,78,15,t,877,nil,50,t
117,3,79,5,t,1047,nil,150,t
117,3,80,1,t,934,nil,0,nil
117,3,81,14,t,1051,nil,100,t
117,3,82,11,t,932,nil,100,t
117,3,83,3,t,811,nil,50,t
117,3,84,7,t,1856,nil,100,t
117,3,85,3,t,807,nil,0,t
117,3,86,2,t,980,nil,150,nil
117,3,87,10,t,921,nil,100,t
117,3,88,7,t,1147,nil,100,nil
117,3,89,14,t,986,nil,50,nil
117,3,90,1,t,2321,nil,50,nil
117,3,91,11,t,1116,nil,50,nil
117,3,92,5,t,1131,nil,150,nil
117,3,93,15,t,1028,t,100,nil
117,3,94,12,t,1092,nil,50,nil
117,3,95,13,t,1176,nil,50,nil
117,3,96,10,t,407,nil,0,t
117,3,97,11,t,770,nil,50,t
117,3,98,15,t,2381,nil,150,t
117,3,99,3,t,687,nil,0,nil
117,3,100,2,t,1344,nil,100,nil
117,3,101,6,t,2504,nil,150,nil
117,3,102,7,t,1524,nil,150,t
117,3,103,3,t,996,nil,100,t
117,3,104,4,t,673,nil,0,nil
117,3,105,13,t,1307,nil,150,t
117,3,106,2,t,993,nil,50,nil
117,3,107,6,t,1133,nil,50,nil
117,3,108,2,t,826,nil,0,nil
117,3,109,4,t,1336,nil,150,t
117,3,110,16,t,800,nil,0,t
117,3,111,14,t,560,nil,0,nil
117,3,112,6,t,929,nil,100,nil
117,3,113,9,t,1055,nil,150,t
117,3,114,6,t,699,nil,0,t
117,3,115,5,t,828,t,100,nil
117,3,116,10,t,703,t,50,nil
117,3,117,16,t,1399,nil,100,t
117,3,118,7,t,1067,nil,50,nil
117,3,119,12,t,931,nil,0,t
117,3,120,8,t,831,nil,100,t
117,3,121,8,nil,1777,t,150,nil
117,3,122,13,t,671,nil,100,t
117,3,123,12,t,1087,nil,150,nil
117,3,124,11,t,3575,t,100,nil
117,3,125,7,t,1078,nil,0,t
117,3,126,13,t,608,nil,0,t
117,3,127,9,t,1566,nil,100,t
117,3,128,1,t,865,t,50,t
117,4,1,9,t,806,nil,50,nil
117,4,2,1,t,833,nil,0,t
117,4,3,6,t,1365,nil,150,nil
117,4,4,11,t,1191,nil,100,t
117,4,5,16,t,831,nil,50,t
117,4,6,16,t,896,nil,150,nil
117,4,7,15,t,899,nil,150,t
117,4,8,1,t,1123,nil,50,nil
117,4,9,14,nil,1222,t,100,nil
117,4,10,3,t,986,nil,50,t
117,4,11,15,t,1916,nil,150,nil
117,4,12,8,t,1447,nil,100,nil
117,4,13,4,t,786,nil,50,t
117,4,14,15,t,828,nil,100,nil
117,4,15,5,t,899,nil,50,t
117,4,16,2,t,785,nil,150,nil
117,4,17,5,t,1443,nil,150,nil
117,4,18,13,t,932,nil,150,nil
117,4,19,1,t,1116,nil,0,nil
117,4,20,13,t,830,nil,0,t
117,4,21,2,t,1056,nil,50,t
117,4,22,3,t,902,nil,100,t
117,4,23,10,t,996,nil,150,t
117,4,24,9,t,1166,nil,100,nil
117,4,25,9,t,883,nil,0,t
117,4,26,15,t,1113,nil,50,t
117,4,27,6,t,1927,nil,150,t
117,4,28,3,t,685,nil,0,nil
117,4,29,6,t,992,nil,100,nil
117,4,30,5,t,1009,nil,150,t
117,4,31,8,t,825,nil,0,nil
117,4,32,7,t,3210,t,100,nil
117,4,33,2,t,800,nil,0,t
117,4,34,6,t,1069,nil,50,nil
117,4,35,9,t,5336,t,150,t
117,4,36,5,t,2340,nil,100,t
117,4,37,4,t,716,nil,100,nil
117,4,38,10,t,1401,nil,100,t
117,4,39,2,t,1675,nil,100,t
117,4,40,13,t,873,nil,100,nil
117,4,41,3,t,1041,nil,0,t
117,4,42,2,t,874,nil,100,nil
117,4,43,3,t,1875,nil,150,nil
117,4,44,12,t,994,nil,0,t
117,4,45,11,t,798,nil,100,nil
117,4,46,1,t,916,nil,100,t
117,4,47,2,t,782,nil,0,nil
117,4,48,8,t,1339,nil,50,t
117,4,49,14,t,645,nil,50,nil
117,4,50,3,t,701,nil,50,nil
117,4,51,15,t,1602,nil,50,nil
117,4,52,14,t,2369,nil,100,t
117,4,53,14,t,1053,nil,0,nil
117,4,54,16,t,1156,nil,100,t
117,4,55,9,t,977,nil,0,nil
117,4,56,13,t,2710,t,150,t
117,4,57,12,t,3336,t,150,nil
117,4,58,16,t,1543,nil,50,nil
117,4,59,10,t,961,nil,50,nil
117,4,60,3,t,1230,nil,150,t
117,4,61,10,t,822,nil,150,nil
117,4,62,14,t,1112,nil,150,t
117,4,63,11,t,1355,nil,150,t
117,4,64,10,t,838,nil,0,nil
117,4,65,10,t,1473,nil,100,nil
117,4,66,1,t,1872,nil,150,nil
117,4,67,15,t,1194,nil,0,t
117,4,68,4,t,881,nil,0,nil
117,4,69,7,t,1020,nil,50,t
117,4,70,12,t,905,nil,0,nil
117,4,71,15,t,813,nil,0,nil
117,4,72,7,t,745,nil,0,nil
117,4,73,6,t,827,nil,0,t
117,4,74,8,t,885,t,100,t
117,4,75,6,t,746,nil,0,nil
117,4,76,9,t,837,nil,100,t
117,4,77,16,t,701,nil,0,t
117,4,78,13,t,811,nil,100,t
117,4,79,4,t,971,nil,150,t
117,4,80,1,t,789,nil,100,nil
117,4,81,5,t,671,nil,0,nil
117,4,82,16,t,899,nil,100,nil
117,4,83,11,t,776,nil,0,nil
117,4,84,16,t,1495,nil,150,t
117,4,85,12,t,865,nil,100,nil
117,4,86,12,t,1072,nil,100,t
117,4,87,8,t,865,nil,150,t
117,4,88,13,t,838,nil,50,nil
117,4,89,2,t,924,nil,150,t
117,4,90,3,t,754,nil,100,nil
117,4,91,8,t,1781,nil,150,nil
117,4,92,11,t,1253,nil,150,nil
117,4,93,12,t,724,nil,50,nil
117,4,94,8,t,1011,nil,0,t
117,4,95,11,t,928,nil,0,t
117,4,96,12,t,775,nil,50,t
117,4,97,11,t,658,nil,50,nil
117,4,98,7,t,806,nil,100,t
117,4,99,4,t,645,nil,100,t
117,4,100,1,t,695,nil,150,t
117,4,101,1,t,657,nil,50,t
117,4,102,9,t,596,nil,50,t
117,4,103,7,nil,860,t,150,nil
117,4,104,10,t,673,nil,0,t
117,4,105,5,t,613,nil,0,t
117,4,106,11,t,765,nil,50,t
117,4,107,12,t,1228,nil,150,t
117,4,108,13,t,648,nil,50,t
117,4,109,5,t,861,t,100,nil
117,4,110,13,t,736,nil,0,nil
117,4,111,4,t,865,nil,0,t
117,4,112,4,nil,976,t,150,nil
117,4,113,4,t,822,nil,50,nil
117,4,114,14,t,1289,nil,150,nil
117,4,115,7,t,738,nil,0,t
117,4,116,6,t,805,nil,100,t
117,4,117,9,t,773,nil,150,nil
117,4,118,14,t,681,nil,50,t
117,4,119,14,t,400,nil,0,t
117,4,120,7,t,1095,nil,150,t
117,4,121,6,t,558,nil,50,t
117,4,122,15,t,616,nil,100,t
117,4,123,10,t,600,nil,50,t
117,4,124,5,t,689,nil,50,nil
117,4,125,7,t,970,nil,50,nil
117,4,126,16,t,755,nil,0,nil
117,4,127,8,t,634,nil,50,nil
117,4,128,2,t,908,t,50,nil
117,5,1,9,t,1004,nil,150,t
117,5,2,7,t,558,t,50,t
117,5,3,6,t,785,nil,50,nil
117,5,4,5,t,872,nil,0,t
117,5,5,2,t,782,nil,100,t
117,5,6,10,t,712,nil,50,nil
117,5,7,7,t,1909,nil,150,t
117,5,8,14,t,703,nil,50,t
117,5,9,4,t,726,nil,100,t
117,5,10,2,t,620,nil,50,t
117,5,11,6,t,697,nil,0,t
117,5,12,7,t,778,nil,100,nil
117,5,13,14,t,1021,nil,150,nil
117,5,14,7,t,1019,nil,100,t
117,5,15,1,t,608,nil,0,t
117,5,16,3,t,746,nil,100,nil
117,5,17,13,t,718,nil,50,t
117,5,18,5,t,749,nil,100,t
117,5,19,9,t,904,nil,50,nil
117,5,20,13,t,890,nil,100,t
117,5,21,3,t,492,nil,50,t
117,5,22,5,t,919,nil,50,t
117,5,23,6,t,777,nil,50,t
117,5,24,14,t,1082,nil,100,t
117,5,25,14,t,655,nil,50,nil
117,5,26,11,t,817,nil,0,t
117,5,27,11,t,1139,nil,100,nil
117,5,28,15,t,1510,nil,150,t
117,5,29,9,t,765,nil,0,t
117,5,30,7,t,613,nil,0,nil
117,5,31,8,t,1042,nil,100,nil
117,5,32,5,t,900,nil,150,t
117,5,33,1,t,1650,nil,150,t
117,5,34,1,t,915,nil,50,nil
117,5,35,14,t,1298,nil,100,nil
117,5,36,15,nil,1458,t,150,nil
117,5,37,16,t,582,nil,0,nil
117,5,38,6,t,950,nil,100,t
117,5,39,1,t,628,nil,0,nil
117,5,40,6,t,1078,nil,100,nil
117,5,41,12,t,746,nil,50,nil
117,5,42,8,t,585,nil,50,t
117,5,43,16,t,577,nil,50,t
117,5,44,12,t,1084,nil,150,nil
117,5,45,10,t,641,nil,0,nil
117,5,46,16,t,1116,nil,150,nil
117,5,47,9,t,580,nil,0,nil
117,5,48,10,t,1025,nil,150,nil
117,5,49,15,t,3134,t,100,nil
117,5,50,8,t,813,nil,0,t
117,5,51,4,t,583,nil,50,t
117,5,52,9,t,799,nil,100,nil
117,5,53,11,t,1234,nil,50,t
117,5,54,1,t,860,nil,100,t
117,5,55,8,t,710,nil,0,nil
117,5,56,10,t,674,nil,0,t
117,5,57,10,t,930,nil,100,nil
117,5,58,3,t,825,nil,100,t
117,5,59,6,t,961,nil,150,t
117,5,60,7,t,606,nil,0,t
117,5,61,4,t,745,nil,0,t
117,5,62,16,t,522,nil,0,t
117,5,63,2,t,1090,nil,150,nil
117,5,64,4,t,1002,nil,100,nil
117,5,65,11,t,838,nil,100,t
117,5,66,5,t,1045,nil,100,nil
117,5,67,5,t,909,nil,0,nil
117,5,68,3,t,707,nil,0,t
117,5,69,2,t,730,nil,100,nil
117,5,70,10,t,542,nil,50,t
117,5,71,16,t,821,nil,50,nil
117,5,72,8,t,2320,nil,50,nil
117,5,73,15,t,530,nil,0,t
117,5,74,8,t,783,nil,100,t
117,5,75,16,t,844,nil,100,t
117,5,76,13,t,995,nil,150,t
117,5,77,2,t,771,nil,50,nil
117,5,78,10,t,957,nil,150,t
117,5,79,13,t,688,nil,100,nil
117,5,80,7,t,1153,nil,150,nil
117,5,81,12,t,476,nil,0,nil
117,5,82,13,t,712,nil,50,nil
117,5,83,13,t,602,nil,0,t
117,5,84,4,t,540,nil,0,nil
117,5,85,16,nil,1571,t,100,nil
117,5,86,2,t,837,nil,150,t
117,5,87,9,t,745,nil,50,t
117,5,88,5,t,847,nil,150,nil
117,5,89,7,t,1023,nil,50,nil
117,5,90,1,t,710,nil,50,t
117,5,91,9,t,819,nil,100,t
117,5,92,2,t,3533,t,0,t
117,5,93,6,t,835,nil,150,nil
117,5,94,4,t,1397,nil,150,t
117,5,95,15,t,1320,nil,50,nil
117,5,96,4,t,1160,nil,50,nil
117,5,97,12,t,945,nil,0,t
117,5,98,10,t,925,nil,100,t
117,5,99,12,t,1114,nil,150,t
117,5,100,3,t,682,nil,50,nil
117,5,101,14,t,982,nil,150,t
117,5,102,9,nil,1212,t,150,nil
117,5,103,11,t,2250,nil,150,t
117,5,104,12,t,1020,nil,100,nil
117,5,105,13,t,1768,nil,150,nil
117,5,106,14,t,501,nil,0,nil
117,5,107,1,nil,1107,t,150,nil
117,5,108,5,t,708,nil,50,nil
117,5,109,12,t,832,nil,50,t
117,5,110,3,nil,479,t,0,nil
117,5,111,1,t,1873,nil,100,nil
117,5,112,11,t,1072,nil,50,nil
117,5,113,11,t,725,nil,0,nil
117,5,114,16,t,2043,nil,150,t
117,5,115,3,nil,3171,t,150,nil
117,5,116,4,t,1173,nil,150,nil
117,5,117,2,t,634,nil,0,nil
117,5,118,8,nil,1897,t,150,nil
117,5,119,12,t,903,nil,100,t
117,5,120,15,t,1333,nil,0,nil
117,5,121,15,t,1353,nil,100,t
117,5,122,3,t,782,nil,150,t
117,5,123,15,t,698,nil,50,t
117,5,124,8,t,804,nil,150,t
117,5,125,6,t,683,nil,0,nil
117,5,126,14,t,590,nil,0,t
117,5,127,11,t,1402,nil,150,nil
117,5,128,13,t,1485,t,0,nil
117,6,1,5,t,949,nil,50,nil
117,6,2,11,t,908,nil,100,t
117,6,3,1,t,756,nil,50,nil
117,6,4,7,t,3217,t,150,nil
117,6,5,5,t,881,nil,0,nil
117,6,6,2,t,1206,nil,100,nil
117,6,7,15,t,839,nil,150,t
117,6,8,13,t,631,nil,50,nil
117,6,9,4,t,760,nil,100,t
117,6,10,16,t,803,nil,150,t
117,6,11,7,t,1155,nil,100,nil
117,6,12,2,t,1433,nil,150,t
117,6,13,7,t,725,nil,0,nil
117,6,14,10,t,714,nil,0,nil
117,6,15,1,t,755,nil,0,t
117,6,16,8,t,990,nil,150,nil
117,6,17,13,t,896,nil,0,nil
117,6,18,4,t,911,nil,0,nil
117,6,19,2,t,903,nil,0,t
117,6,20,15,t,865,nil,0,t
117,6,21,15,t,1179,nil,50,nil
117,6,22,5,t,792,nil,0,t
117,6,23,7,t,909,nil,100,t
117,6,24,8,t,1005,nil,50,nil
117,6,25,16,t,1471,nil,150,nil
117,6,26,12,t,837,nil,100,t
117,6,27,16,t,971,nil,100,nil
117,6,28,9,t,832,nil,0,t
117,6,29,6,t,984,nil,100,nil
117,6,30,14,t,955,nil,150,t
117,6,31,3,t,859,nil,150,t
117,6,32,15,t,678,nil,0,nil
117,6,33,8,t,596,nil,0,t
117,6,34,11,t,936,nil,150,nil
117,6,35,9,t,725,nil,100,t
117,6,36,14,t,1502,nil,100,nil
117,6,37,1,t,1101,nil,50,t
117,6,38,7,t,721,nil,0,t
117,6,39,9,t,815,nil,50,t
117,6,40,9,t,751,nil,50,nil
117,6,41,8,t,998,nil,50,t
117,6,42,8,t,709,nil,100,t
117,6,43,7,t,718,nil,50,t
117,6,44,3,t,934,nil,150,nil
117,6,45,13,t,907,nil,150,t
117,6,46,14,t,892,nil,50,nil
117,6,47,13,t,783,nil,0,t
117,6,48,4,t,559,nil,50,t
117,6,49,10,t,649,nil,0,t
117,6,50,6,t,642,nil,50,t
117,6,51,11,t,465,nil,0,t
117,6,52,12,t,648,nil,0,nil
117,6,53,7,t,2167,nil,150,t
117,6,54,9,t,1452,nil,150,t
117,6,55,11,t,904,nil,100,nil
117,6,56,16,t,757,nil,0,t
117,6,57,13,t,688,nil,50,t
117,6,58,6,t,651,nil,50,nil
117,6,59,3,t,893,nil,100,t
117,6,60,3,t,841,nil,0,nil
117,6,61,2,t,692,nil,0,nil
117,6,62,4,t,987,nil,100,nil
117,6,63,12,t,612,nil,0,t
117,6,64,9,t,814,nil,100,nil
117,6,65,16,t,881,nil,50,t
117,6,66,14,t,550,nil,50,t
117,6,67,1,nil,3117,t,150,nil
117,6,68,8,t,742,nil,150,t
117,6,69,11,t,701,nil,50,nil
117,6,70,12,t,1297,nil,150,t
117,6,71,10,t,1057,nil,50,t
117,6,72,11,t,702,nil,0,nil
117,6,73,6,t,1235,nil,100,t
117,6,74,6,t,1358,nil,150,t
117,6,75,2,t,1148,nil,150,nil
117,6,76,15,t,769,nil,50,t
117,6,77,4,t,994,nil,150,t
117,6,78,10,t,1185,nil,150,nil
117,6,79,4,t,1685,nil,150,nil
117,6,80,10,t,1288,nil,150,t
117,6,81,1,t,1609,nil,150,t
117,6,82,10,t,1135,nil,50,nil
117,6,83,6,t,653,nil,0,nil
117,6,84,2,t,1373,nil,50,nil
117,6,85,5,t,1079,nil,150,nil
117,6,86,10,t,3499,t,100,t
117,6,87,3,t,754,nil,50,nil
117,6,88,12,t,1138,nil,50,nil
117,6,89,14,t,442,nil,0,t
117,6,90,11,t,835,nil,50,t
117,6,91,5,t,1015,nil,150,t
117,6,92,9,nil,1406,t,150,nil
117,6,93,13,t,685,nil,100,t
117,6,94,11,t,1113,nil,150,t
117,6,95,9,t,730,nil,0,nil
117,6,96,6,t,632,nil,0,t
117,6,97,13,t,1257,nil,150,nil
117,6,98,1,t,636,nil,0,nil
117,6,99,10,t,1498,t,100,nil
117,6,100,15,t,1212,t,150,nil
117,6,101,8,nil,1455,t,100,nil
117,6,102,13,t,1035,t,100,nil
117,6,103,15,t,980,t,100,nil
117,6,104,3,t,951,t,100,nil
117,6,105,16,t,647,t,0,nil
117,6,106,1,t,1788,t,100,nil
117,6,107,5,nil,878,t,100,nil
117,6,108,5,t,939,t,50,t
117,6,109,4,t,703,t,0,t
117,6,110,5,t,734,t,100,t
117,6,111,14,t,882,t,100,t
117,6,112,14,nil,1118,t,150,nil
117,6,113,16,t,1252,t,50,nil
117,6,114,15,t,1144,t,100,t
117,6,115,3,t,651,t,50,t
117,6,116,8,t,683,t,0,nil
117,6,117,3,t,648,t,0,t
117,6,118,12,t,1065,t,100,nil
117,6,119,16,t,854,t,100,t
117,6,120,4,t,903,t,50,nil
117,6,121,2,t,1007,t,50,t
117,6,122,6,t,1179,t,150,nil
117,6,123,12,t,1276,t,150,nil
117,6,124,7,t,1408,t,50,nil
117,6,125,1,t,1128,t,100,t
117,6,126,14,t,621,t,0,nil
117,6,127,2,t,989,t,100,t
117,6,128,12,t,1113,t,50,t
118,1,1,15,nil,5737,t,50,nil
118,1,2,5,t,4077,t,100,nil
118,1,3,5,t,3737,t,100,t
118,1,4,15,t,2333,t,100,t
118,1,5,9,t,2811,t,100,t
118,1,6,2,t,6718,t,50,nil
118,1,7,5,t,1312,t,50,t
118,1,8,11,t,1116,t,0,t
118,1,9,15,t,957,t,0,t
118,1,10,2,t,6999,t,100,nil
118,1,11,8,t,2050,nil,50,t
118,1,12,5,t,1421,nil,0,t
118,1,13,4,t,2183,nil,100,t
118,1,14,5,t,3066,nil,50,nil
118,1,15,14,t,4009,nil,50,nil
118,1,16,1,t,1945,nil,150,t
118,1,17,6,t,4686,nil,50,t
118,1,18,7,t,5314,t,150,t
118,1,19,4,t,1548,nil,50,t
118,1,20,13,t,2419,nil,0,t
118,1,21,12,t,668,nil,0,t
118,1,22,12,t,2935,nil,100,t
118,1,23,10,t,4241,nil,150,t
118,1,24,7,t,3633,nil,50,nil
118,1,25,11,t,6103,t,50,nil
118,1,26,8,t,4897,t,150,nil
118,1,27,16,t,1080,nil,0,t
118,1,28,11,t,3487,nil,100,t
118,1,29,8,t,3082,nil,0,nil
118,1,30,1,t,1072,nil,0,t
118,1,31,9,t,3772,nil,150,nil
118,1,32,3,t,3476,nil,100,nil
118,1,33,10,t,2189,nil,100,t
118,1,34,14,t,3565,nil,150,nil
118,1,35,12,t,3135,nil,150,nil
118,1,36,1,t,3717,nil,50,nil
118,1,37,14,t,1872,nil,0,nil
118,1,38,11,t,1532,nil,50,t
118,1,39,13,t,3082,nil,100,t
118,1,40,12,t,3569,nil,150,t
118,1,41,7,t,1079,nil,50,t
118,1,42,9,t,1877,nil,50,nil
118,1,43,2,t,2182,nil,150,t
118,1,44,2,t,889,nil,0,t
118,1,45,16,nil,2750,t,100,t
118,1,46,15,t,2747,nil,100,nil
118,1,47,7,t,2646,nil,100,t
118,1,48,12,t,2781,nil,0,nil
118,1,49,10,t,1061,nil,0,t
118,1,50,13,nil,3611,t,150,t
118,1,51,15,t,4208,nil,150,nil
118,1,52,4,t,3957,nil,150,t
118,1,53,4,t,2124,nil,100,nil
118,1,54,10,t,2874,nil,100,nil
118,1,55,6,t,1601,nil,0,nil
118,1,56,15,t,3589,nil,50,t
118,1,57,11,t,2105,nil,100,nil
118,1,58,14,t,2783,nil,100,nil
118,1,59,16,t,2547,nil,150,t
118,1,60,8,t,3235,nil,50,nil
118,1,61,5,t,1972,nil,150,t
118,1,62,6,t,3247,nil,50,nil
118,1,63,4,t,987,nil,0,nil
118,1,64,10,t,1450,nil,0,nil
118,1,65,1,t,1917,nil,0,nil
118,1,66,3,t,2744,nil,100,t
118,1,67,8,t,4963,t,150,t
118,1,68,8,t,2444,nil,100,t
118,1,69,1,t,1686,nil,100,t
118,1,70,2,t,2777,nil,150,nil
118,1,71,13,t,2624,nil,150,nil
118,1,72,13,t,2983,nil,100,nil
118,1,73,14,t,1650,nil,50,t
118,1,74,14,t,2414,nil,150,t
118,1,75,9,t,1689,nil,0,nil
118,1,76,6,t,2232,nil,150,t
118,1,77,9,t,1606,nil,50,t
118,1,78,6,t,2244,nil,100,nil
118,1,79,15,t,7336,t,150,t
118,1,80,15,t,1290,nil,0,nil
118,1,81,11,t,948,nil,0,nil
118,1,82,14,t,1152,nil,0,t
118,1,83,10,t,1994,nil,50,t
118,1,84,13,t,1868,nil,0,nil
118,1,85,9,t,2417,nil,100,nil
118,1,86,1,t,3761,nil,100,nil
118,1,87,10,t,7669,t,150,nil
118,1,88,4,t,1852,nil,50,nil
118,1,89,13,t,1191,nil,50,t
118,1,90,3,t,2657,nil,0,t
118,1,91,7,t,2822,t,0,t
118,1,92,2,t,3173,nil,100,t
118,1,93,6,t,3050,nil,100,t
118,1,94,8,t,1571,nil,0,t
118,1,95,1,t,2329,nil,50,t
118,1,96,16,t,2065,nil,50,t
118,1,97,16,t,3321,nil,100,nil
118,1,98,2,t,1974,nil,50,t
118,1,99,8,t,2501,nil,100,nil
118,1,100,10,t,3374,nil,50,nil
118,1,101,3,t,3087,nil,50,nil
118,1,102,16,t,2307,nil,50,nil
118,1,103,9,t,989,nil,0,t
118,1,104,4,t,2420,nil,150,nil
118,1,105,7,t,4742,nil,100,nil
118,1,106,14,t,2843,nil,100,t
118,1,107,6,t,2748,nil,150,nil
118,1,108,6,t,1212,nil,0,t
118,1,109,2,t,1213,nil,0,nil
118,1,110,12,t,2347,nil,100,nil
118,1,111,9,t,3574,nil,150,t
118,1,112,5,t,3496,nil,150,nil
118,1,113,3,t,5404,t,150,t
118,1,114,12,t,2563,nil,50,t
118,1,115,3,t,3355,nil,50,t
118,1,116,3,t,3448,nil,150,nil
118,1,117,11,t,8990,t,150,nil
118,1,118,5,t,1200,nil,0,nil
118,1,119,16,t,4998,t,150,nil
